,Brand,Model,Status,Fuel_Type,Transmission,Horse_power,Age,MileagePerYear,Price
872,Fiat,Palio,occasion,Essence,Manuelle,4.0,22,10000,12.5
873,Fiat,Palio,occasion,Essence,Manuelle,4.0,22,5946,11.2
874,Fiat,Palio,occasion,Essence,Manuelle,4.0,21,16047,11.0
875,Fiat,Palio,occasion,Essence,Manuelle,5.0,20,15000,16.0
876,Fiat,Palio,occasion,Essence,Manuelle,4.0,20,6540,20.0
877,Fiat,Palio,occasion,Essence,Manuelle,5.0,19,6884,18.0
878,Fiat,Palio,occasion,Essence,Manuelle,5.0,18,19861,13.2
879,Fiat,Palio,occasion,Essence,Manuelle,4.0,16,11000,18.5
880,Fiat,Palio,occasion,Essence,Manuelle,4.0,16,10812,18.0
881,Fiat,Palio,occasion,Essence,Manuelle,4.0,14,17857,17.5
882,Fiat,Panda,occasion,Essence,Manuelle,4.0,19,6884,19.5
883,Fiat,Panda,occasion,Essence,Automatique,4.0,1,3400,49.5
884,Fiat,Panda,occasion,Essence,Manuelle,4.0,19,6884,19.8
885,Fiat,Panda,occasion,Essence,Manuelle,4.0,18,15444,21.0
886,Fiat,Panda,occasion,Essence,Manuelle,4.0,17,10470,19.5
887,Fiat,Panda,occasion,Essence,Manuelle,4.0,15,13266,22.0
888,Fiat,Panda,occasion,Essence,Manuelle,4.0,14,9343,21.0
889,Fiat,Panda,occasion,Essence,Manuelle,4.0,7,18687,29.0
890,Fiat,Panda,occasion,Essence,Manuelle,4.0,7,18687,10.0
891,Fiat,Panda,occasion,Essence,Manuelle,4.0,4,22500,33.0
892,Fiat,Panda,occasion,Essence,Manuelle,5.0,4,20530,39.3
893,Fiat,Panda,occasion,Essence,Manuelle,4.0,3,31333,34.5
894,Fiat,Panda,occasion,Essence,Manuelle,4.0,3,15333,42.0
895,Fiat,Panda,occasion,Essence,Manuelle,5.0,2,4928,46.0
896,Fiat,Punto,occasion,Essence,Manuelle,4.0,28,10714,10.8
897,Fiat,Punto,occasion,Essence,Manuelle,5.0,1,130812,13.0
898,Fiat,Punto,occasion,Diesel,Manuelle,7.0,30,12000,11.5
899,Fiat,Punto,occasion,Essence,Manuelle,4.0,28,4671,13.5
900,Fiat,Punto,occasion,Diesel,Manuelle,7.0,28,4671,7.5
901,Fiat,Punto,occasion,Essence,Manuelle,4.0,27,4844,12.8
902,Fiat,Punto,occasion,Essence,Manuelle,4.0,27,11111,13.5
903,Fiat,Punto,occasion,Essence,Manuelle,5.0,26,5031,12.0
904,Fiat,Punto,occasion,Essence,Manuelle,4.0,25,8200,11.5
905,Fiat,Punto,occasion,Essence,Manuelle,5.0,24,5450,16.0
906,Fiat,Punto,occasion,Essence,Manuelle,5.0,23,4830,11.0
907,Fiat,Punto,occasion,Essence,Manuelle,5.0,23,4830,14.0
908,Fiat,Punto,occasion,Essence,Manuelle,5.0,23,5687,13.0
909,Fiat,Punto,occasion,Essence,Manuelle,4.0,20,6540,14.5
910,Fiat,Punto,occasion,Essence,Manuelle,5.0,20,6540,16.4
911,Fiat,Punto,occasion,Essence,Manuelle,5.0,16,13750,18.7
912,Fiat,Punto,occasion,Essence,Manuelle,5.0,14,14444,20.0
913,Fiat,Punto,occasion,Essence,Manuelle,5.0,12,2333,24.0
914,Fiat,Punto,occasion,Essence,Manuelle,5.0,11,23636,22.5
915,Fiat,Punto,occasion,Essence,Manuelle,4.0,10,17000,26.5
916,Fiat,Punto,occasion,Essence,Manuelle,4.0,9,14534,26.5
917,Fiat,Punto,occasion,Essence,Manuelle,4.0,7,21428,25.0
918,Fiat,Punto,occasion,Essence,Manuelle,4.0,7,18687,30.0
919,Fiat,Punto,occasion,Essence,Manuelle,4.0,7,42857,16.5
920,Fiat,Punto Evo,occasion,Essence,Manuelle,5.0,13,11538,30.0
921,Fiat,Punto Evo,occasion,Essence,Manuelle,4.0,13,10062,24.0
922,Fiat,Punto Evo,occasion,Essence,Manuelle,4.0,12,14583,24.0
923,Fiat,Scudo,occasion,Diesel,Manuelle,6.0,23,5687,13.0
924,Fiat,Scudo,occasion,Diesel,Manuelle,6.0,21,16514,14.0
925,Fiat,Seicento,occasion,Essence,Manuelle,5.0,17,7694,15.0
926,Fiat,Seicento,occasion,Essence,Manuelle,5.0,17,7694,16.0
927,Fiat,Uno,occasion,Essence,Manuelle,5.0,18,7267,9.0
928,Fiat,Uno,occasion,Essence,Manuelle,5.0,36,11018,7.0
929,Fiat,Uno,occasion,Essence,Manuelle,4.0,36,3633,5.8
930,Fiat,Uno,occasion,Essence,Manuelle,4.0,27,11111,9.8
931,Fiat,Uno,occasion,Essence,Manuelle,5.0,22,13636,9.0
932,Fiat,Uno,occasion,Essence,Manuelle,4.0,21,6229,14.5
933,Fiat,Uno,occasion,Essence,Manuelle,5.0,19,15000,10.5
934,Fiat,Uno,occasion,Essence,Manuelle,5.0,19,15684,13.0
935,Fiat,Uno,occasion,Essence,Manuelle,5.0,18,11222,10.0
936,Ford,Fiesta,occasion,Essence,Manuelle,5.0,10,11280,23.0
937,Ford,Fiesta,occasion,Essence,Manuelle,5.0,11,16818,22.0
938,Ford,Figo,occasion,Essence,Manuelle,4.0,11,16363,22.0
939,Ford,Figo,occasion,Essence,Manuelle,4.0,11,10254,22.0
940,Ford,Courrier,occasion,Diesel,Manuelle,7.0,28,4028,7.0
941,Ford,Ecosport,occasion,Essence,Automatique,7.0,3,13333,70.0
942,Ford,Ecosport,occasion,Essence,Manuelle,7.0,3,4666,69.0
943,Ford,Ecosport,occasion,Essence,Manuelle,7.0,1,7000,84.0
944,Ford,Ecosport,occasion,Essence,Automatique,7.0,8,11125,56.5
945,Ford,Ecosport,occasion,Essence,Automatique,6.0,8,13062,52.0
946,Ford,Ecosport,occasion,Essence,Automatique,7.0,5,30200,55.0
947,Ford,Ecosport,occasion,Essence,Manuelle,7.0,5,35000,61.4
948,Ford,Ecosport,occasion,Essence,Manuelle,7.0,4,28200,62.0
949,Ford,Escort,occasion,Essence,Manuelle,5.0,39,2564,6.0
950,Ford,Escort,occasion,Diesel,Manuelle,7.0,28,15111,5.0
951,Ford,Escort,occasion,Essence,Manuelle,6.0,27,3703,6.5
952,Ford,Escort,occasion,Essence,Manuelle,6.0,27,4177,8.5
953,Ford,Escort,occasion,Essence,Automatique,7.0,5,22560,70.0
954,Ford,Fiesta,occasion,Essence,Manuelle,5.0,15,16666,25.0
955,Ford,Fiesta,occasion,Essence,Manuelle,5.0,14,14285,25.0
956,Ford,Fiesta,occasion,Essence,Manuelle,5.0,13,8676,26.0
957,Ford,Fiesta,occasion,Essence,Manuelle,5.0,11,10254,27.5
958,Ford,Fiesta,occasion,Essence,Manuelle,5.0,9,12533,32.0
959,Ford,Fiesta,occasion,Essence,Manuelle,5.0,27,4177,8.5
960,Ford,Fiesta,occasion,Essence,Manuelle,5.0,26,4338,8.5
961,Ford,Fiesta,occasion,Essence,Manuelle,5.0,22,6818,10.5
962,Ford,Fiesta,occasion,Essence,Manuelle,5.0,21,5878,15.5
963,Ford,Fiesta,occasion,Essence,Manuelle,5.0,20,5640,17.0
964,Ford,Fiesta,occasion,Essence,Manuelle,4.0,20,5640,8.0
965,Ford,Fiesta,occasion,Essence,Manuelle,5.0,20,5640,17.0
966,Ford,Fiesta,occasion,Essence,Manuelle,5.0,19,5936,16.5
967,Ford,Fiesta,occasion,Essence,Manuelle,5.0,18,6266,21.0
968,Ford,Fiesta,occasion,Essence,Manuelle,5.0,18,6266,15.5
969,Ford,Fiesta,occasion,Essence,Manuelle,5.0,18,10611,16.0
970,Ford,Fiesta,occasion,Essence,Manuelle,5.0,18,8333,16.5
971,Ford,Fiesta,occasion,Essence,Manuelle,4.0,17,6635,21.0
972,Ford,Fiesta,occasion,Essence,Manuelle,5.0,17,16058,19.5
973,Ford,Fiesta,occasion,Essence,Manuelle,5.0,17,6635,18.5
974,Ford,Fiesta,occasion,Essence,Manuelle,5.0,17,13529,19.5
975,Ford,Fiesta,occasion,Essence,Manuelle,5.0,17,6635,21.0
976,Ford,Fiesta,occasion,Essence,Manuelle,5.0,15,7520,19.0
977,Ford,Fiesta,occasion,Essence,Manuelle,5.0,14,8057,24.8
978,Ford,Fiesta,occasion,Essence,Manuelle,5.0,14,16642,24.9
979,Ford,Fiesta,occasion,Essence,Manuelle,5.0,14,8057,24.3
980,Ford,Fiesta,occasion,Essence,Manuelle,6.0,13,8676,17.0
981,Ford,Fiesta,occasion,Essence,Manuelle,5.0,13,8676,26.0
982,Ford,Fiesta,occasion,Essence,Manuelle,5.0,13,2138,27.5
983,Ford,Fiesta,occasion,Essence,Manuelle,6.0,12,15000,26.0
984,Ford,Fiesta,occasion,Essence,Automatique,5.0,12,9400,26.5
985,Ford,Fiesta,occasion,Essence,Manuelle,5.0,12,16000,28.0
986,Ford,Fiesta,occasion,Essence,Manuelle,4.0,12,11482,24.7
987,Ford,Fiesta,occasion,Essence,Manuelle,5.0,12,15750,27.0
988,Ford,Fiesta,occasion,Essence,Manuelle,5.0,12,9400,26.0
989,Ford,Fiesta,occasion,Essence,Manuelle,5.0,12,9400,26.0
990,Ford,Fiesta,occasion,Essence,Manuelle,5.0,12,20833,29.0
991,Ford,Fiesta,occasion,Essence,Manuelle,5.0,12,9400,25.5
992,Ford,Fiesta,occasion,Essence,Manuelle,5.0,11,10254,34.0
993,Ford,Fiesta,occasion,Essence,Manuelle,5.0,11,10254,27.5
994,Ford,Fiesta,occasion,Essence,Manuelle,5.0,11,14545,32.5
995,Ford,Fiesta,occasion,Essence,Manuelle,5.0,11,17878,30.0
996,Ford,Fiesta,occasion,Essence,Manuelle,5.0,11,10254,28.0
997,Ford,Fiesta,occasion,Essence,Manuelle,5.0,10,14900,31.0
998,Ford,Fiesta,occasion,Essence,Manuelle,5.0,10,15400,31.5
999,Ford,Fiesta,occasion,Essence,Manuelle,5.0,10,34960,30.0
1000,Ford,Fiesta,occasion,Essence,Manuelle,5.0,10,13400,22.8
1001,Ford,Fiesta,occasion,Essence,Manuelle,5.0,10,20900,32.0
1002,Ford,Fiesta,occasion,Essence,Manuelle,5.0,10,14100,22.8
1003,Ford,Fiesta,occasion,Essence,Manuelle,5.0,9,19777,30.5
1004,Ford,Fiesta,occasion,Essence,Manuelle,5.0,9,26666,28.0
1005,Ford,Fiesta,occasion,Essence,Manuelle,5.0,8,17500,34.8
1006,Ford,Fiesta,occasion,Essence,Manuelle,5.0,8,12750,35.5
1007,Ford,Fiesta,occasion,Essence,Manuelle,5.0,8,14100,32.5
1008,Ford,Fiesta,occasion,Essence,Manuelle,5.0,7,16114,111.0
1009,Ford,Fiesta,occasion,Essence,Manuelle,5.0,7,19814,35.0
1010,Ford,Fiesta,occasion,Essence,Manuelle,5.0,7,17857,35.0
1011,Ford,Fiesta,occasion,Essence,Manuelle,5.0,7,16114,34.5
1012,Ford,Fiesta,occasion,Essence,Manuelle,5.0,7,20428,37.5
1013,Ford,Fiesta,occasion,Essence,Manuelle,5.0,7,23142,32.0
1014,Ford,Fiesta,occasion,Essence,Manuelle,5.0,7,11857,38.0
1015,Ford,Fiesta,occasion,Essence,Manuelle,4.0,5,15400,37.0
1016,Ford,Fiesta,occasion,Essence,Manuelle,4.0,5,39000,33.0
1017,Ford,Fiesta,occasion,Essence,Manuelle,4.0,4,22250,45.5
1018,Ford,Focus,occasion,Essence,Manuelle,4.0,14,16000,26.5
1019,Ford,Focus,occasion,Essence,Manuelle,6.0,8,17500,38.0
1020,Ford,Focus,occasion,Essence,Manuelle,6.0,19,16368,14.0
1021,Ford,Focus,occasion,Essence,Manuelle,6.0,18,6266,22.5
1022,Ford,Focus,occasion,Essence,Manuelle,6.0,18,6266,19.5
1023,Ford,Focus,occasion,Essence,Manuelle,6.0,17,7529,24.0
1024,Ford,Focus,occasion,Essence,Manuelle,6.0,16,17125,18.5
1025,Ford,Focus,occasion,Essence,Manuelle,6.0,16,13437,22.5
1026,Ford,Focus,occasion,Essence,Manuelle,6.0,14,23928,23.0
1027,Ford,Focus,occasion,Essence,Manuelle,6.0,13,17076,27.0
1028,Ford,Focus,occasion,Essence,Manuelle,6.0,12,9400,28.0
1029,Ford,Focus,occasion,Essence,Manuelle,6.0,12,9400,21.5
1030,Ford,Focus,occasion,Essence,Manuelle,7.0,11,15818,29.5
1031,Ford,Focus,occasion,Essence,Manuelle,6.0,11,14090,30.0
1032,Ford,Focus,occasion,Essence,Manuelle,6.0,9,19777,39.0
1033,Ford,Focus,occasion,Essence,Manuelle,6.0,9,16444,38.5
1034,Ford,Focus,occasion,Essence,Manuelle,7.0,9,12533,37.0
1035,Ford,Focus,occasion,Essence,Manuelle,6.0,8,20625,37.5
1036,Ford,Focus,occasion,Essence,Manuelle,6.0,8,14625,41.5
1037,Ford,Focus,occasion,Essence,Manuelle,6.0,7,16142,45.0
1038,Ford,Focus,occasion,Essence,Manuelle,6.0,7,12000,55.0
1039,Ford,Focus,occasion,Essence,Manuelle,6.0,7,16142,44.8
1040,Ford,Focus,occasion,Essence,Automatique,7.0,6,21666,40.8
1041,Ford,Focus,occasion,Essence,Manuelle,6.0,6,28333,42.7
1042,Ford,Focus,occasion,Essence,Automatique,6.0,5,22560,47.0
1043,Ford,Fusion,occasion,Essence,Automatique,9.0,7,15714,55.0
1044,Ford,Fusion,occasion,Essence,Manuelle,5.0,15,19533,21.0
1045,Ford,Fusion,occasion,Essence,Manuelle,5.0,15,20000,22.0
1046,Ford,Fusion,occasion,Essence,Automatique,9.0,8,17750,52.0
1047,Ford,Fusion,occasion,Essence,Manuelle,9.0,8,10625,62.0
1048,Ford,Ka,occasion,Essence,Manuelle,5.0,23,10869,11.0
1049,Ford,Ka,occasion,Essence,Manuelle,4.0,12,17708,23.0
1050,Ford,Ka,occasion,Essence,Manuelle,5.0,9,12533,26.9
1051,Ford,Ka,occasion,Essence,Manuelle,4.0,9,6944,29.5
1052,Ford,Ka,occasion,Essence,Manuelle,5.0,8,14100,28.0
1053,Ford,Kuga,occasion,Essence,Automatique,11.0,7,16142,59.0
1054,Ford,Kuga,occasion,Essence,Automatique,11.0,7,16142,62.0
1055,Ford,Kuga,occasion,Diesel,Manuelle,7.0,5,10400,85.0
1056,Ford,Mondeo,occasion,Diesel,Manuelle,5.0,30,10000,9.5
1057,Ford,Mondeo,occasion,Essence,Manuelle,7.0,29,3889,7.5
1058,Ford,Mondeo,occasion,Diesel,Manuelle,7.0,23,2173,123.456
1059,Ford,Mondeo,occasion,Essence,Manuelle,8.0,12,10091,35.0
1060,Ford,Mondeo,occasion,Essence,Manuelle,7.0,11,18181,28.0
1061,Ford,Ranger,occasion,Diesel,Manuelle,12.0,19,5936,26.0
1062,Ford,Ranger,occasion,Diesel,Manuelle,12.0,18,6266,30.0
1063,Ford,Ranger,occasion,Diesel,Manuelle,12.0,18,20277,23.0
1064,Ford,Ranger,occasion,Diesel,Manuelle,12.0,17,28941,26.0
1065,Ford,Ranger,occasion,Diesel,Manuelle,10.0,17,6635,23.0
1066,Ford,Ranger,occasion,Diesel,Manuelle,10.0,14,25571,33.0
1067,Ford,Ranger,occasion,Diesel,Manuelle,10.0,13,26153,32.0
1068,Ford,Ranger,occasion,Diesel,Manuelle,7.0,12,16750,90.0
1069,Ford,Ranger,occasion,Diesel,Automatique,7.0,10,5300,115.0
1070,Ford,Ranger,occasion,Diesel,Automatique,7.0,4,22500,139.0
1071,Ford,Streetka,occasion,Diesel,Manuelle,8.0,64,1762,8.0
1072,Geely,GKGL,occasion,Essence,Manuelle,6.0,5,16399,31.5
1073,Geely,GKGL,occasion,Essence,Automatique,6.0,3,25666,47.0
1074,Geely,GKGL,occasion,Essence,Automatique,6.0,3,0,54.0
1075,Geely,GKGL,occasion,Essence,Manuelle,6.0,3,51666,11.111
1076,Geely,GKGL,occasion,Essence,Automatique,6.0,3,15766,53.0
1077,Geely,GKGL,occasion,Essence,Manuelle,6.0,3,15000,54.0
1078,Geely,GKGS,occasion,Essence,Manuelle,6.0,4,28750,37.0
1079,Geely,GKGT,occasion,Essence,Manuelle,6.0,3,50333,31.5
1080,Geely,LC,occasion,Essence,Automatique,6.0,4,17979,35.0
1081,Geely,MKGT,occasion,Essence,Manuelle,6.0,4,17979,27.0
1082,Great Wall,M4,occasion,Essence,Manuelle,6.0,7,12857,37.5
1083,Great Wall,M4,occasion,Essence,Manuelle,6.0,6,11666,29.0
1084,Great Wall,M4,occasion,Essence,Automatique,9.0,3,21666,80.0
1085,Great Wall,M4,occasion,Essence,Manuelle,6.0,4,8500,44.0
1086,Great Wall,M4,occasion,Essence,Manuelle,6.0,7,27000,37.0
1087,Great Wall,M4,occasion,Essence,Manuelle,6.0,7,10986,39.0
1088,Great Wall,M4,occasion,Essence,Manuelle,6.0,6,11666,39.0
1089,Great Wall,M4,occasion,Essence,Manuelle,6.0,6,14833,40.0
1090,Great Wall,M4,occasion,Essence,Manuelle,6.0,3,34000,41.0
1091,Great Wall,Poer MT,occasion,Diesel,Manuelle,11.0,3,20000,108.0
1092,Haval,H6,occasion,Essence,Automatique,9.0,5,28000,73.8
1093,Haval,H6,occasion,Essence,Manuelle,12.0,5,37600,75.0
1094,Haval,H6,occasion,Essence,Automatique,9.0,4,20000,72.0
1095,Haval,H6,occasion,Essence,Automatique,9.0,3,32833,82.0
1096,Haval,H6,occasion,Essence,Automatique,8.0,2,10000,120.0
1097,Haval,Jolion,occasion,Electrique,Automatique,9.0,1,20000,68.0
1098,Haval,Jolion,occasion,Essence,Automatique,9.0,3,21666,80.0
1099,Honda,Accord,occasion,Essence,Automatique,18.0,13,3461,75.0
1100,Honda,Amaze,occasion,Essence,Manuelle,5.0,5,21800,31.5
1101,Honda,Amaze,occasion,Essence,Manuelle,5.0,8,8750,26.5
1102,Honda,Civic,occasion,Essence,Automatique,7.0,5,16836,45.0
1103,Honda,City,occasion,Essence,Automatique,7.0,5,17300,50.0
1104,Honda,City,occasion,Essence,Automatique,6.0,2,36134,72.0
1105,Honda,Civic,occasion,Essence,Manuelle,5.0,40,1806,5.8
1106,Honda,Civic,occasion,Essence,Automatique,10.0,7,10428,71.9
1107,Honda,Civic,occasion,Essence,Automatique,10.0,7,10428,71.9
1108,Honda,Crv,occasion,Essence,Automatique,11.0,5,36000,95.0
1109,Hyundai,Accent,occasion,Essence,Manuelle,5.0,9,9014,29.0
1110,Hyundai,Accent,occasion,Essence,Manuelle,6.0,8,10141,36.0
1111,Hyundai,Accent,occasion,Essence,Automatique,6.0,4,19000,65.0
1112,Hyundai,Accent,occasion,Essence,Automatique,6.0,2,25000,80.0
1113,Hyundai,Creta,occasion,Essence,Automatique,16.0,0,0,110.0
1114,Hyundai,H-100,occasion,Diesel,Manuelle,10.0,24,3380,12.0
1115,Hyundai,H1,occasion,Diesel,Manuelle,9.0,17,4772,7.0
1116,Hyundai,I10,occasion,Diesel,Manuelle,10.0,16,5625,15.0
1117,Hyundai,I10,occasion,Essence,Manuelle,5.0,7,4285,42.0
1118,Hyundai,Creta,occasion,Essence,Manuelle,7.0,6,20000,65.0
1119,Hyundai,I10,occasion,Diesel,Manuelle,8.0,4,20000,80.0
1120,Hyundai,Azera,occasion,Essence,Automatique,8.0,16,5070,35.0
1121,Hyundai,Elantra,occasion,Essence,Automatique,4.0,4,15000,50.0
1122,Hyundai,Elantra,occasion,Essence,Manuelle,6.0,29,10344,11.0
1123,Hyundai,Elantra,occasion,Essence,Manuelle,7.0,9,12222,43.0
1124,Hyundai,Elantra,occasion,Essence,Manuelle,7.0,7,22571,55.0
1125,Hyundai,Galloper,occasion,Diesel,Manuelle,10.0,30,3703,25.0
1126,Hyundai,Galloper,occasion,Diesel,Manuelle,10.0,29,2797,25.0
1127,Hyundai,Galloper,occasion,Diesel,Manuelle,10.0,29,2797,25.0
1128,Hyundai,Galloper,occasion,Diesel,Manuelle,9.0,22,15909,33.0
1129,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,24250,34.0
1130,Hyundai,I10,occasion,Essence,Automatique,5.0,3,31666,44.0
1131,Hyundai,I10,occasion,Essence,Automatique,5.0,3,23000,51.0
1132,Hyundai,I10,occasion,Essence,Manuelle,4.0,3,26666,42.5
1133,Hyundai,I10,occasion,Essence,Manuelle,4.0,2,2055,45.0
1134,Hyundai,I10,occasion,Essence,Manuelle,5.0,1,55000,41.9
1135,Hyundai,I10,occasion,Essence,Manuelle,4.0,1,81133,123.0
1136,Hyundai,I10,occasion,Essence,Manuelle,4.0,1,81133,43.5
1137,Hyundai,I10,occasion,Essence,Manuelle,5.0,1,7000,55.0
1138,Hyundai,I10,occasion,Diesel,Manuelle,4.0,14,11500,20.0
1139,Hyundai,I10,occasion,Essence,Manuelle,4.0,11,7375,24.5
1140,Hyundai,I10,occasion,Essence,Manuelle,5.0,11,13727,28.8
1141,Hyundai,I10,occasion,Essence,Manuelle,4.0,11,15454,25.0
1142,Hyundai,I10,occasion,Essence,Manuelle,5.0,10,8113,30.0
1143,Hyundai,I10,occasion,Essence,Manuelle,5.0,10,22000,23.0
1144,Hyundai,I10,occasion,Essence,Manuelle,5.0,9,27777,28.5
1145,Hyundai,I10,occasion,Essence,Manuelle,5.0,9,9014,33.0
1146,Hyundai,I10,occasion,Essence,Manuelle,4.0,8,12875,27.5
1147,Hyundai,I10,occasion,Essence,Manuelle,5.0,8,10141,34.0
1148,Hyundai,I10,occasion,Essence,Manuelle,5.0,8,22500,21.0
1149,Hyundai,I10,occasion,Essence,Manuelle,5.0,8,9625,38.0
1150,Hyundai,I10,occasion,Essence,Manuelle,5.0,8,10141,30.0
1151,Hyundai,I10,occasion,Essence,Manuelle,4.0,8,5875,30.5
1152,Hyundai,I10,occasion,Essence,Manuelle,5.0,8,16688,36.5
1153,Hyundai,I10,occasion,Essence,Automatique,5.0,7,18571,37.9
1154,Hyundai,I10,occasion,Essence,Manuelle,5.0,7,13857,39.9
1155,Hyundai,I10,occasion,Essence,Automatique,5.0,7,18857,34.5
1156,Hyundai,I10,occasion,Essence,Automatique,5.0,7,11590,33.5
1157,Hyundai,I10,occasion,Essence,Automatique,5.0,7,19428,35.0
1158,Hyundai,I10,occasion,Essence,Automatique,5.0,7,11590,35.0
1159,Hyundai,I10,occasion,Essence,Automatique,5.0,6,13522,38.5
1160,Hyundai,I10,occasion,Essence,Manuelle,5.0,6,14666,34.8
1161,Hyundai,I10,occasion,Essence,Manuelle,5.0,6,23333,29.5
1162,Hyundai,I10,occasion,Essence,Manuelle,5.0,6,22500,31.0
1163,Hyundai,I10,occasion,Essence,Manuelle,5.0,6,15000,34.5
1164,Hyundai,I10,occasion,Essence,Manuelle,5.0,5,22500,46.9
1165,Hyundai,I10,occasion,Essence,Manuelle,5.0,5,40000,34.3
1166,Hyundai,I10,occasion,Essence,Manuelle,5.0,5,3000,45.0
1167,Hyundai,I10,occasion,Essence,Manuelle,5.0,5,12800,35.8
1168,Hyundai,I10,occasion,Essence,Automatique,5.0,4,20500,38.9
1169,Hyundai,I10,occasion,Essence,Automatique,5.0,4,20500,38.9
1170,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,21250,35.9
1171,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,20000,36.9
1172,Hyundai,I10,occasion,Essence,Automatique,5.0,4,21250,38.9
1174,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,20000,37.9
1175,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,19250,37.9
1176,Hyundai,I10,occasion,Essence,Automatique,5.0,4,25750,40.0
1177,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,20500,35.9
1178,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,19000,37.5
1179,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,20500,35.9
1180,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,18750,35.9
1181,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,20250,35.9
1182,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,28500,33.5
1183,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,30000,34.5
1184,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,18250,37.9
1185,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,25000,36.5
1186,Hyundai,I10,occasion,Essence,Automatique,5.0,4,20500,37.9
1187,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,16075,41.0
1188,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,21750,36.0
1189,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,23000,38.0
1190,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,12855,39.0
1191,Hyundai,I10,occasion,Essence,Automatique,6.0,4,22500,54.0
1192,Hyundai,I10,occasion,Essence,Manuelle,5.0,4,75000,34.5
1193,Hyundai,I10,occasion,Essence,Automatique,5.0,3,33333,47.0
1194,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,16668,43.0
1195,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,16600,43.0
1196,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,34000,38.5
1197,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,15333,41.8
1198,Hyundai,I10,occasion,Essence,Manuelle,4.0,3,6833,43.0
1199,Hyundai,I10,occasion,Essence,Manuelle,4.0,3,21666,111.111
1200,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,13666,50.0
1201,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,24333,41.9
1202,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,25666,43.9
1203,Hyundai,I10,occasion,Essence,Automatique,5.0,3,27044,123.0
1204,Hyundai,I10,occasion,Essence,Automatique,5.0,3,16666,46.0
1205,Hyundai,I10,occasion,Essence,Manuelle,4.0,3,10000,42.5
1206,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,22333,43.9
1207,Hyundai,I10,occasion,Essence,Manuelle,5.0,3,20333,43.9
1208,Hyundai,I10,occasion,Essence,Manuelle,5.0,2,40566,41.9
1209,Hyundai,I10,occasion,Essence,Automatique,4.0,2,12000,50.0
1210,Hyundai,I10,occasion,Essence,Manuelle,5.0,2,36500,41.9
1211,Hyundai,I10,occasion,Essence,Manuelle,5.0,2,37000,41.9
1212,Hyundai,I10,occasion,Essence,Manuelle,5.0,2,33000,41.9
1213,Hyundai,I10,occasion,Essence,Manuelle,5.0,2,40566,41.9
1214,Hyundai,I10,occasion,Essence,Manuelle,5.0,2,40566,41.9
1216,Hyundai,I10,occasion,Essence,Manuelle,4.0,2,40566,45.0
1217,Hyundai,I10,occasion,Essence,Manuelle,5.0,2,6000,49.5
1218,Hyundai,I20,occasion,Essence,Manuelle,4.0,10,8113,30.0
1219,Hyundai,I20,occasion,Essence,Manuelle,5.0,3,24000,45.0
1220,Hyundai,I20,occasion,Essence,Manuelle,5.0,1,9300,69.5
1221,Hyundai,I20,occasion,Essence,Manuelle,5.0,11,7375,28.5
1222,Hyundai,I20,occasion,Essence,Manuelle,4.0,11,18636,28.5
1223,Hyundai,I20,occasion,Essence,Manuelle,4.0,11,15909,32.0
1224,Hyundai,I20,occasion,Essence,Manuelle,4.0,11,10909,29.0
1225,Hyundai,I20,occasion,Essence,Manuelle,4.0,10,8600,33.0
1226,Hyundai,I20,occasion,Essence,Manuelle,4.0,9,9014,29.0
1227,Hyundai,I20,occasion,Essence,Manuelle,4.0,8,30625,32.0
1228,Hyundai,I20,occasion,Essence,Manuelle,5.0,7,16142,42.0
1229,Hyundai,I20,occasion,Essence,Manuelle,5.0,7,11590,42.0
1230,Hyundai,I20,occasion,Essence,Manuelle,5.0,6,24333,38.0
1231,Hyundai,I20,occasion,Essence,Manuelle,5.0,6,13522,45.0
1232,Hyundai,I20,occasion,Essence,Manuelle,5.0,6,35833,42.0
1233,Hyundai,I20,occasion,Essence,Manuelle,5.0,6,35833,42.0
